Year_Month,Year,Month,Site,Type,Easting,Northing,Longitude,Latitude,NO2_NA_no,NO2,PM10_NA_no,PM10,PM25_NA_no,PM25,NO2_modelled,PM10_modelled,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,Temp_Trend,logNO2,logPM10,logPM25,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10
2020-08,2020,8,Dundee Lochee Road,Kerbside,338859.24,730774.79,-2.99386703149054,56.4651259986957,0,23.641935483871,14,9.72941176470588,14,5.73529411764706,6.127554,7.712846,3.99138,81.5557359828485,1011.6267130678,134.797388743671,4.03780734473902,142.805896540096,14.8774496122818,0.5192532,Rural Areas,56,3.16302206244666,2.27515343853338,1.74663903394759,train6,train4,train4,train9,train6,test,train4,train9,train6,train5
2020-08,2020,8,Dundee Mains Loan,Rest,340970.55,731892.31,-2.95986102093486,56.4754339666039,2,6.05862068965517,0,6.96129032258065,0,3.82258064516129,7.727964,7.940157,4.079206,81.4072939283067,1011.62701298441,125.677652311851,4.15229639732228,140.948921406007,14.9983575664587,0.49079004,Rural Areas,56,1.80148216520658,1.94036484833889,1.34092575609004,train10,train2,train3,train10,test,train8,train5,train8,train8,train10
2020-08,2020,8,Dundee Meadowside,Roadside,340243.04,730658.37,-2.97138605000979,56.4642579947678,31,,1,8.25333333333333,1,4.23,9.580067,8.177032,3.996886,81.4404586120123,1011.6270277169,117.532187253073,3.80331282897229,141.893085378351,15.3396926390489,0.46255972,Rural Areas,56,,2.11061715914829,1.44220199305819,train5,test,test,train5,test,test,train6,train1,test,train7
2020-08,2020,8,Dundee Seagate,Kerbside,340486.33,730446.2,-2.96738991050851,56.4623829636092,0,25.5774193548387,0,9.79354838709677,0,4.89354838709677,9.580067,8.177032,3.996886,81.4404586120123,1011.6270277169,117.532187253073,3.80331282897229,141.893085378351,15.3396926390489,0.2565104,Rural Areas,56,3.24170990579321,2.28172384103633,1.58791768186934,test,test,train4,test,train3,train6,train3,train3,train4,train8
2020-08,2020,8,Dundee Union Street,Roadside,340234.85,730091.73,-2.97138896543539,56.4591669921688,31,,31,,31,,9.580067,8.177032,3.996886,81.4404586120123,1011.6270277169,117.532187253073,3.80331282897229,141.893085378351,15.3396926390489,0.3984614,Rural Areas,56,,,,,,,,,,,,,
2020-08,2020,8,Dundee Whitehall Street,Roadside,340277.72,730154.91,-2.97070792197224,56.4597399618023,0,23.6612903225806,0,7.89032258064516,0,4.25161290322581,9.580067,8.177032,3.996886,81.4404586120123,1011.6270277169,117.532187253073,3.80331282897229,141.893085378351,15.3396926390489,0.2565104,Rural Areas,56,3.16384039309789,2.06563701876793,1.44729841758326,train8,train4,train10,train2,train10,train8,train9,test,train2,train3
2020-08,2020,8,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,-4.49799176847724,55.6074652883796,0,14.7967741935484,31,,31,,6.081821,7.180686,3.92855,83.4632867769913,1011.27270417624,148.957403625141,3.3758757183877,132.054920310213,16.0259388982191,0.56096592,Other Urban Areas,56,2.69440919711798,,,test,train7,train1,train7,train5,test,train6,test,test,train7
2020-08,2020,8,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,-4.33350501449626,55.9195960151663,3,18.0535714285714,0,7.34516129032258,0,4.28064516129032,7.347719,7.70021,4.398901,83.0272957432152,1011.32509903458,156.508534435301,3.7777312365429,132.458165930903,15.1495017989798,0.6867516,Rural Areas,56,2.89334352828532,1.99404176858455,1.45410373685302,test,test,test,train8,train9,train10,test,train2,train7,train4
2020-08,2020,8,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,-4.22500004554194,55.9041669832236,0,14.6258064516129,0,7.46451612903226,0,4.48387096774194,8.774321,8.152117,4.610383,82.9422291320219,1011.36173274684,147.205580556688,3.70324427456319,129.428245667826,15.2556542627849,0.65925728,Rural Areas,56,2.68278753358828,2.01016061027443,1.50048672864555,train1,train6,train6,test,train2,train8,train9,test,train1,test
2020-08,2020,8,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,-4.15175892828818,55.9359209886353,0,12.6741935483871,0,7.8741935483871,0,4.34516129032258,7.72331,8.14538,4.415956,83.7621464323085,1011.38510717118,150.449307133869,3.63494385491357,125.790675846572,14.9876079196608,0.62957688,Rural Areas,56,2.53956792207927,2.06359077291377,1.46906287893117,train8,train10,train3,train6,train7,test,train5,test,train8,train2
2020-08,2020,8,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,-4.31775300828373,55.9382530136737,0,11.5870967741935,0,7.0258064516129,0,4.02903225806452,6.690653,7.405385,4.250208,83.9053585897101,1011.33271861928,158.700063138056,3.54762919624087,132.582923332066,15.1573762982108,0.69807392,Rural Areas,56,2.4498921319429,1.94959000601371,1.39352621264639,train4,train1,train1,train1,train1,train5,train2,test,test,train8
2020-08,2020,8,East Lothian Musselburgh N High St,Roadside,333941,672836,-3.05922279851912,55.9440075977609,1,13.41,1,10.6866666666667,31,,8.069931,9.540622,4.913253,85.4843012759202,1011.44938850171,166.228561239321,4.55946529122403,115.121732091623,15.1082366131259,0.579861,Large Urban Areas,56,2.59600069729359,2.3689968585133,,,,,,,,,,,
2020-08,2020,8,Edinburgh Currie,Rest,317575.4,667874.3,-3.3196603528262,55.8969086499682,21,3.9,3,7.62142857142857,31,,6.095839,8.93815,4.563776,84.1551102889139,1011.43861387461,150.721763103802,3.81422403658167,96.1337253855813,14.3097547729831,0.63974952,Large Urban Areas,56,1.3609765531356,2.03096382869245,,train9,train6,train2,train3,train3,train7,train9,train4,train1,train5
2020-08,2020,8,Edinburgh Glasgow Road,Roadside,313101,672651,-3.39272713628103,55.9390260963588,4,8.98888888888889,2,9.71379310344828,31,,9.843212,10.03442,4.732502,83.9374217590573,1011.44036510658,140.994166464611,3.52289761535614,101.684026877856,14.9207762426971,0.586418,Rural Areas,56,2.19598924672823,2.27354684489585,,train8,train6,test,train4,train8,train7,test,train2,test,train1
2020-08,2020,8,Edinburgh Gorgie Road,Roadside,323121,672314,-3.23226701627515,55.9377076908382,0,17.5838709677419,31,,31,,11.24438,10.31583,5.151529,81.9697139595889,1011.44574540851,140.257675101841,4.31044722352902,105.015263024058,15.4759504676473,0.45604848,Large Urban Areas,56,2.86698205958509,,,,,,,,,,,,
2020-08,2020,8,Edinburgh Nicolson Street,Roadside,326150,673046,-3.18399083215526,55.9447585532934,0,20.658064516129,0,8.81935483870968,0,5.03225806451613,12.11542,9.184208,4.947016,82.7762159049827,1011.44577624667,135.412467340743,4.81581690297399,109.94323147099,15.3066276462121,0.54556996,Large Urban Areas,56,3.02810577663741,2.1769487198047,1.61586880276439,train9,train10,train8,train5,train1,train7,train1,train5,train3,train7
2020-08,2020,8,Edinburgh Queen Street,Roadside,324825.48,674079.54,-3.20548102803255,55.9538370000882,31,,31,,31,,11.97276,9.396069,5.125563,82.9017976490899,1011.44704903562,130.634367324388,4.66142452954313,110.903368297041,15.291259829294,0.4746382,Rural Areas,56,,,,,,,,,,,,,
2020-08,2020,8,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,-3.30324992800983,55.9604969743127,0,24.9129032258065,0,9.02258064516129,0,4.7741935483871,9.385732,9.954748,5.126006,83.3850646651823,1011.44661060028,122.056251557029,4.19132797871256,105.789166940149,14.9383274102696,0.6720196,Rural Areas,56,3.21538587109007,2.19973039572277,1.56322506927897,train6,train9,train6,train5,test,test,train1,train4,train9,train9
2020-08,2020,8,Edinburgh Salamander St,Roadside,327613.24,676342.55,-3.16145503502819,55.9745939871526,31,,2,12.7862068965517,31,,10.5789,10.34377,5.003522,84.9792369827534,1011.44816563016,127.233407365708,5.31427934077932,120.186216354379,15.1369756647397,0.45645052,Rural Areas,56,,2.54836700370523,,train7,test,train8,train10,train6,train7,test,test,train5,train1
2020-08,2020,8,Edinburgh St John's Road,Kerbside,320079.88,672902.79,-3.28111091943427,55.9425000011324,0,17.6774193548387,0,8.45161290322581,0,4.51612903225807,9.30196,9.413976,5.031479,82.3973917422248,1011.44462275192,122.997742822723,3.93853627461871,103.239176982731,15.2228238858523,0.58889272,Rural Areas,56,2.87228808246287,2.13435729927595,1.50765521812416,train2,train8,train3,test,train2,train1,train4,train6,test,train5
2020-08,2020,8,Edinburgh St Leonards,Rest,326264.3,673136.49,-3.18218598042803,55.9455889818648,2,6.67586206896552,0,7.44516129032258,0,4.23548387096774,12.11542,9.184208,4.947016,82.7762159049827,1011.44577624667,135.412467340743,4.81581690297399,109.94323147099,15.3066276462121,0.54556996,Rural Areas,56,1.898498344856,2.0075643301488,1.4434975768236,train10,train5,train1,train6,test,train1,train4,train7,train3,train2
2020-08,2020,8,Edinburgh Tower Street,Roadside,327459.8,676530.8,-3.16396387872019,55.9762618204437,31,,0,8.92903225806452,0,4.30645161290323,10.5789,10.34377,5.003522,84.9792369827534,1011.44816563016,127.233407365708,5.31427934077932,120.186216354379,15.1369756647397,0.45645052,Rural Areas,56,,2.18930801925837,1.46011427335516,train4,train5,train5,train3,train4,test,train6,train3,train10,train3
2020-08,2020,8,Eskdalemuir,Rest,323550.97,603021.74,-3.20611097134805,55.3153099678601,23,0.8125,31,,31,,1.786278,5.952352,3.474722,87.2695050629879,1011.73700358139,220.198862619393,3.8008111158141,100.514612991919,14.0113807603564,0.79264,Rural Areas,56,-0.207639364778245,,,,,,,,,,,,
2020-08,2020,8,Falkirk Banknock,Roadside,277247,679027,-3.96928907249427,55.9884560588159,31,,31,,31,,5.308011,7.669848,4.029011,83.8623621235575,1011.46499657939,165.534347314618,3.6753381560792,116.321333719624,14.7021670750092,0.78689312,Rural Areas,56,,,,train10,train6,train5,test,train1,train8,train1,train6,test,train6
2020-08,2020,8,Falkirk Graham's Road,Roadside,288822,680241,-3.78435258601477,56.0021815656766,31,,31,,31,,8.166707,8.432256,4.469478,83.0086558393854,1011.49166534541,206.656947398238,3.63169918203687,111.3411166583,15.2227503099441,0.57617788,Rural Areas,56,,,,,,,,,,,,,
2020-08,2020,8,Falkirk Grangemouth MC,Rest,292818.05,682006.92,-3.72101303054837,56.0189509529239,0,6.92903225806452,0,7.24193548387097,0,4.09354838709677,7.218009,8.811444,4.404278,82.7614379127099,1011.50896935824,126.49382487725,3.81222144496974,111.604647738959,15.6705433944389,0.52348024,Rural Areas,56,1.93572015814956,1.97988850269716,1.4094121702352,test,train3,train1,test,test,train3,test,train3,train3,train2
2020-08,2020,8,Falkirk Grangemouth Zetland Park,Industrial,292969,681106,-3.71823332371666,56.0108938979213,31,,31,,31,,8.266098,8.8019,4.560758,82.6599676790374,1011.49619013221,128.293170629602,3.83358203568611,111.044496650834,15.6729354424668,0.49819868,Rural Areas,56,,,,,,,,,,,,,
2020-08,2020,8,Falkirk Haggs,Roadside,278977,679271,-3.94168536320829,55.9910867667485,0,15.4064516129032,31,,31,,6.964782,9.079359,4.277239,83.788077009531,1011.46867594333,167.232019830167,3.57499722830667,115.746691144144,14.8107155364251,0.74842816,Other Urban Areas,56,2.73478635759325,,,train3,test,train7,train6,train1,train1,train4,train9,train6,train4
2020-08,2020,8,Falkirk Hope St,Roadside,288688.39,680219.33,-3.78648491012817,56.0019559499129,20,8.26363636363636,3,8.55714285714286,31,,8.166707,8.432256,4.469478,83.0086558393854,1011.49166534541,206.656947398238,3.63169918203687,111.3411166583,15.2227503099441,0.57617788,Rural Areas,56,2.11186472838506,2.14676635606609,,,,,,,,,,,
2020-08,2020,8,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,-3.7890215283062,56.0135723366774,2,13.9551724137931,15,10.2,31,,7.6004,8.406456,4.513423,83.0665031766205,1011.50302857243,177.783309277193,3.59982838022515,112.031288903892,15.2050132272236,0.63046328,Other Urban Areas,56,2.63585022189535,2.32238772029023,,,,,,,,,,,
2020-08,2020,8,Falkirk West Bridge Street,Roadside,288457,680064,-3.79012875089431,56.00050724594,0,28.5677419354839,31,,31,,8.166707,8.432256,4.469478,83.0086558393854,1011.49166534541,206.656947398238,3.63169918203687,111.3411166583,15.2227503099441,0.57617788,Other Urban Areas,56,3.35227817690928,,,train7,train9,test,test,train3,train3,test,train1,train8,train6
2020-08,2020,8,Fife Cupar,Roadside,337369.34,714578.52,-3.01416702916404,56.3194440064995,0,18.4,0,11.6,0,5.20645161290323,4.599908,8.546121,4.127308,83.0692950974225,1011.61345883557,104.696875046904,3.39910966703872,119.137781307412,14.7930948208238,0.61376348,Rural Areas,56,2.91235066461494,2.45100509811232,1.6498985513507,train2,train7,train9,train8,train5,train9,train5,train2,train7,train6
2020-08,2020,8,Fife Dunfermline,Roadside,309924.49,687724.72,-3.44862005238705,56.0738300296005,25,10.5833333333333,0,7.88387096774194,0,4.19354838709677,8.010483,9.110738,4.50762,83.765539420417,1011.48743611353,141.742741574891,5.14427397208772,109.363744344052,14.6316584638689,0.6351494,Rural Areas,56,2.35928043667059,2.06481902281229,1.43354724597044,train7,test,train10,train8,train4,train3,test,train8,train5,test
2020-08,2020,8,Fife Kirkcaldy,Roadside,329143.57,692986.35,-3.14134700927442,56.1243309611715,0,8.79677419354839,0,8.35806451612903,0,4.57741935483871,5.907959,7.239916,4.011471,85.4914381303954,1011.51596696198,130.122699770792,5.45876241253099,131.199384263071,15.0488152226772,0.5204058,Rural Areas,56,2.1743850853664,2.12322688308292,1.52113537968085,train1,train7,train4,train4,train8,train1,train7,train8,test,train8
2020-08,2020,8,Fife Rosyth,Roadside,311770.51,683501.59,-3.41758206494019,56.0362429643059,0,12.4129032258065,0,8.02903225806452,0,4.4,8.02425,9.169606,4.748087,83.9522616724811,1011.45717777365,131.02047884199,4.84316472397712,110.415405299476,15.1850221059278,0.60359784,Rural Areas,56,2.51873651430641,2.0830640048884,1.48160454092422,train1,train8,train8,train7,train5,test,test,train9,train2,train3
2020-08,2020,8,Fort William,Rest,210849.73,774418.72,-5.10110194584552,56.8226599800725,2,4.51379310344828,31,,31,,1.884869,4.717869,2.286132,81.0136650016584,1011.78949401064,110.463327952804,1.19780130025638,110.664067020558,15.3503197833954,0.652637,Rural Areas,56,1.50713784292938,,,,,,,,,,,,
2020-08,2020,8,Glasgow Abercromby Street,Roadside,260421.31,664179.65,-4.2311110483339,55.8505560124129,31,,31,,31,,12.47503,8.888112,4.809216,80.4189489528112,1011.3615332771,127.140133334517,2.98075624798633,129.624881895532,16.1945604105557,0.62844496,Rural Areas,56,,,,,,,,,,,,,
2020-08,2020,8,Glasgow Anderston,Rest,257940.81,665497.95,-4.27138899363598,55.8616669911277,0,19.4516129032258,0,8.27741935483871,0,4.80322580645161,15.51084,10.47632,4.89343,80.5180583967702,1011.3460308626,124.684458226659,3.20308173620588,130.748931910766,16.2350646347327,0.31727248,Rural Areas,56,2.96792999224204,2.11353124769639,1.56928773520482,train2,train3,train10,test,train5,train6,train3,train7,train9,train5
2020-08,2020,8,Glasgow Broomhill,Roadside,255030.58,667194.37,-4.31875395176259,55.8760300088875,31,,0,7.71290322580645,0,4.49677419354839,10.54519,8.425412,4.738184,80.7372379798169,1011.33029259134,134.756462182482,3.41628705284594,131.105206250852,15.8692376551324,0.57401308,Rural Areas,56,,2.04289466997913,1.50336029384128,train5,train10,train8,train6,test,train4,test,train7,test,train9
2020-08,2020,8,Glasgow Burgher St,Roadside,262549.48,664168.91,-4.19713991159303,55.8510710231539,31,,31,,31,,10.41367,8.542207,4.639095,80.6424298090894,1011.36676223946,132.413110003741,2.95532399625531,128.296295463164,16.0433457100862,0.61531648,Rural Areas,56,,,,,,,,,,,,,
2020-08,2020,8,Glasgow Byres Road,Roadside,256526.91,666936.95,-4.29472201485973,55.874167004235,0,20.0096774193548,0,8.59354838709677,0,4.99032258064516,12.94618,8.621157,4.639246,80.7297156392132,1011.33856086807,126.917213109783,3.29594101844957,131.11284914123,16.0662494609302,0.52908788,Rural Areas,56,2.99621602749393,2.15101173418109,1.60750055309387,test,train3,train9,train8,train9,train10,train7,train1,train4,train3
2020-08,2020,8,Glasgow Dumbarton Road,Roadside,255030,666608,-4.31844934954589,55.8707656973023,0,19.3645161290323,0,8.46129032258065,0,4.59677419354839,11.64325,8.903801,4.756831,80.7320088578493,1011.33054248481,134.99008194288,3.24219913094554,131.615355226913,16.0048115376748,0.46223668,Large Urban Areas,56,2.96344232577265,2.13550168238768,1.52535479522356,train6,train3,train9,train3,train2,train1,train9,train5,test,train7
2020-08,2020,8,Glasgow Great Western Road,Roadside,258007,666651,-4.27093662535721,55.8720383630784,6,13.92,31,,31,,15.87517,10.51597,4.990312,80.716052895138,1011.35277536962,127.58283419956,3.28871171666238,130.176393131245,16.1099105569048,0.5788298,Large Urban Areas,56,2.63332665490627,,,,,,,,,,,,
2020-08,2020,8,Glasgow High Street,Roadside,260014.1,665348.9,-4.23821368020907,55.8609355119728,2,15.7827586206897,2,7.42758620689655,2,3.95862068965517,16.19248,10.13053,4.93475,80.5295031987277,1011.36282128932,134.870392413853,3.24815020313542,128.986249041859,16.0140482149807,0.52392644,Large Urban Areas,56,2.75891811767312,2.00520093473581,1.37589565389899,test,train2,test,train1,train9,train2,train2,train9,train6,train2
2020-08,2020,8,Glasgow Kerbside,Kerbside,258713.92,665194.51,-4.25888892204332,55.8591700098956,2,40.7275862068966,0,10.5161290322581,0,5.84516129032258,19.82061,9.950081,4.918889,80.4963904184789,1011.35260641405,125.938797028341,3.27712253215045,130.038597937375,16.1507367057692,0.30961702,Rural Areas,56,3.70690565663133,2.35291017688156,1.76561418912373,train3,test,train4,train2,train10,train9,train2,train6,test,train1
2020-08,2020,8,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,-4.27076794202456,55.8362560351265,31,,31,,31,,10.33005,8.291381,4.545501,80.788398696243,1011.34364690656,116.759861061366,2.95293245372766,131.424759030423,15.8829603164171,0.72285288,Rural Areas,56,,,,train7,train9,test,train2,train6,train4,train1,train7,train1,train5
2020-08,2020,8,Glasgow Townhead,Rest,259692.6,665899.13,-4.24363094007994,55.8657819772459,2,11.8379310344828,2,7.16206896551724,2,4.06206896551724,16.16988,8.836711,4.709395,80.5378553158294,1011.35824034638,129.640436976221,3.22514161224028,129.626891028609,16.1243727943271,0.52392644,Rural Areas,56,2.47130887047717,1.96879890089559,1.40169244123101,train5,train8,train7,train3,train6,train7,test,train5,train10,test
2020-08,2020,8,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,-4.35496793220011,55.7941200352022,0,5.59354838709677,0,6.28387096774194,0,3.58064516129032,6.147751,7.221135,3.977368,83.2686552030547,1011.31518407559,142.166020432955,2.82088260647944,132.846400648866,15.266934847938,0.75510424,Rural Areas,56,1.7216138598613,1.83798618672329,1.27554299682719,train3,test,train4,train1,train4,test,test,test,train9,train7
2020-08,2020,8,Grangemouth,Industrial,293829.88,681020.65,-3.70439894426891,56.0103189492808,0,9.34193548387097,0,6.07096774193548,0,4.67741935483871,9.274985,8.379982,4.713545,82.9150928804264,1011.49483528062,127.759281355125,3.88408387414958,111.078556313584,15.6527207385235,0.4330332,Rural Areas,56,2.23451345602642,1.80351802266613,1.54274653793543,train8,train4,train6,train1,train3,train6,train1,train1,test,train4
2020-08,2020,8,Grangemouth Moray,Rest,293436.55,681344.72,-3.71083292179935,56.0131419839741,31,,31,,31,,9.274985,8.379982,4.713545,82.9150928804264,1011.49483528062,127.759281355125,3.88408387414958,111.078556313584,15.6527207385235,0.4330332,Rural Areas,56,,,,,,,,,,,,,
2020-08,2020,8,Inverclyde Greenock A8,Roadside,229331.5,675714.7,-4.7344209701025,55.9440786625526,0,21.6451612903226,0,8.55806451612903,0,4.68709677419355,9.474823,6.403448,3.545374,80.3417267782441,1011.2729636188,154.948364766896,3.85773666977894,141.785709363323,15.6817446439467,0.61291072,Other Urban Areas,56,3.07478193248654,2.14687405665855,1.54481336609109,train7,train1,train10,test,train8,train10,train2,train5,train5,test
2020-08,2020,8,Inverness,Roadside,265708.85,845668.85,-4.24145100730059,57.4813079512944,15,7.3,0,7.55161290322581,0,4.06774193548387,5.883352,6.184689,3.385562,79.2200246009319,1011.41923247066,29.4876005723089,2.82658698235285,144.323675938137,15.2638067659284,0.57727168,Rural Areas,56,1.98787434815435,2.02176117001172,1.40308803848573,train6,train1,train7,test,train8,train1,test,train2,train8,train9
2020-08,2020,8,Inverness Academy Street,Roadside,266653,845439,-4.22559191093509,57.4795236161403,4,28.2740740740741,31,,31,,5.88474,6.11798,3.327771,79.1386690746295,1011.41671026822,29.3136067504429,2.77782929046119,143.375067815189,15.2977653835515,0.41149284,Other Urban Areas,56,3.3419452743068,,,,,,,,,,,,
2020-08,2020,8,Inverness Academy Street 1st Floor,Roadside,266653.2,845439.2,-4.22558868746403,57.4795254701237,2,25.0068965517241,31,,31,,5.88474,6.11798,3.327771,79.1386690746295,1011.41671026822,29.3136067504429,2.77782929046119,143.375067815189,15.2977653835515,0.41149284,Other Urban Areas,56,3.21915164889422,,,,,,,,,,,,
2020-08,2020,8,Lerwick,Rest,445350.77,1139689.93,-1.18531891717235,60.139220025328,1,2.93333333333333,31,,31,,2.364815,4.72034,2.50985,91.4829816143881,1011.88024561652,74.7696752639138,5.13676787004375,140.370963000817,12.6058421808007,0.79577192,Rural Areas,56,1.07613943281605,,,,,,,,,,,,
2020-08,2020,8,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,-3.96107247838699,55.8700007574826,0,9.63548387096774,5,8.60384615384615,31,,8.934345,8.88904,4.779824,83.3143607995579,1011.34316095442,164.01679871927,4.64680362033758,112.038135845436,14.4631786192292,0.629246,Other Urban Areas,56,2.26545252073692,2.1522093304746,,,,,,,,,,,
2020-08,2020,8,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,-3.94734605029351,55.8458099782293,0,12.4322580645161,0,7.00645161290323,0,3.90967741935484,7.759228,9.326022,4.608509,83.457382946604,1011.31931721303,163.923679274422,4.45115533532963,111.384667385005,14.6331363957819,0.71653304,Rural Areas,56,2.52029455149512,1.94683138357463,1.36345486915007,test,train1,train8,train10,train7,train3,train6,test,train8,test
2020-08,2020,8,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,-4.02996816586411,55.863521736224,0,10.7612903225806,31,,31,,10.59706,8.545942,4.802351,82.7274072223715,1011.35640433996,140.127687980497,4.02929162252923,116.092080634359,14.8942037837937,0.59528984,Other Urban Areas,56,2.37595546599945,,,,,,,,,,,,
2020-08,2020,8,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,-4.01944394482992,55.8519439619715,0,8.29354838709677,11,6.54,11,3.88,10.99162,9.337704,4.977417,82.1639025248975,1011.34147242553,143.362149535567,3.8967193827468,115.878185357604,15.0863888562271,0.5969166,Rural Areas,56,2.1154779097867,1.87793716546911,1.35583515363518,train1,train10,train1,train1,train10,train2,train3,train8,train2,train1
2020-08,2020,8,N Lanarkshire Croy,Roadside,272770.4,675740.3,-4.03944397619911,55.9577780374376,0,9.40967741935484,0,8.32258064516129,0,4.06451612903226,6.558533,7.691012,4.18477,83.425741324514,1011.41520655682,184.113763426749,3.8031299083346,118.874438752449,14.957104087492,0.79879256,Other Urban Areas,56,2.24173867238853,2.11897238043647,1.40229470246633,train9,test,train3,train3,train4,train2,train4,train7,train10,test
2020-08,2020,8,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,-4.03741322631301,55.8435832458591,0,8.86129032258065,0,7.08709677419355,0,3.97741935483871,10.31023,9.009484,5.059159,82.2389716402145,1011.34432762155,131.964542121686,3.70556955846549,117.28387755632,15.1603205539043,0.70132536,Other Urban Areas,56,2.18169238861608,1.95827577490542,1.38063320568515,train9,train4,test,test,train9,train9,train4,test,train1,train6
2020-08,2020,8,N Lanarkshire Moodiesburn,Roadside,269929,670386,-4.08234036314834,55.9089413835245,31,,31,,31,,8.448348,8.147709,4.543483,83.6398021005636,1011.38757808183,151.190154388179,3.81463876494976,120.884975096085,14.8508508833326,0.72493656,Other Urban Areas,56,,,,,,,,,,,,,
2020-08,2020,8,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,-3.98638895246412,55.7883330261231,9,10.7181818181818,27,4.475,27,2,11.04318,8.834129,4.728866,82.9728311632898,1011.27286045089,136.344481932425,3.36523348163783,115.240788033606,15.2432309186314,0.59061144,Rural Areas,56,2.37194153474495,1.49850635172682,0.693147180559945,train2,train10,train5,train3,test,train5,train9,train1,train1,train7
2020-08,2020,8,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,-3.98447955969198,55.7825997179788,31,,7,7.29583333333333,7,4.025,11.04318,8.834129,4.728866,82.9728311632898,1011.27286045089,136.344481932425,3.36523348163783,115.240788033606,15.2432309186314,0.61212104,Large Urban Areas,56,,1.98730340894386,1.39252491087053,train8,test,train3,train4,train7,train5,test,train10,test,train4
2020-08,2020,8,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,-3.98179000770633,55.7834319970235,31,,31,,31,,11.04318,8.834129,4.728866,82.9728311632898,1011.27286045089,136.344481932425,3.36523348163783,115.240788033606,15.2432309186314,0.61212104,Rural Areas,56,,,,train10,train8,train9,train7,train10,train4,train3,test,train8,train1
2020-08,2020,8,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,-4.02322312793907,55.8435227189454,0,9.46774193548387,0,6.60322580645161,0,3.67741935483871,12.89051,10.70072,5.086086,82.0583913411708,1011.33261653109,139.491731663824,3.65476025540042,116.362477105472,15.272392629514,0.69441408,Other Urban Areas,56,2.24789043478301,1.8875582881821,1.30221124390935,train9,train1,train2,train7,train3,train3,train8,test,train1,test
2020-08,2020,8,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,-4.09057047032161,55.8289399690661,0,13.358064516129,17,7.9,31,,11.26687,10.45797,5.022753,82.309714721715,1011.33969247228,124.352759179153,2.95011373394393,122.301500796971,15.544271775688,0.67338144,Large Urban Areas,56,2.59212028606638,2.06686275947298,,,,,,,,,,,
2020-08,2020,8,North Ayrshire Irvine High St,Kerbside,232142,638892,-4.66678970285821,55.6145783117236,0,9.19677419354839,0,8.54193548387097,0,4.75161290322581,5.69017,6.47563,3.728621,83.6721382748173,1011.25324558701,124.880264496956,4.35004868855427,149.375363141307,15.8556709739611,0.58954808,Other Urban Areas,56,2.21885279143348,2.14498761957771,1.55848411898344,test,train2,train2,train4,train6,train5,train8,train3,train9,train10
2020-08,2020,8,Paisley Gordon Street,Roadside,248316.83,663615.52,-4.4239580260372,55.8418360295269,26,23.02,0,9.63225806451613,31,,8.679716,7.689182,4.28673,82.2025836165155,1011.2944773444,131.354329574394,3.06797166766579,134.060768432655,16.2003272075398,0.54821152,Rural Areas,56,3.13636340329374,2.26511768061994,,,,,,,,,,,
2020-08,2020,8,Paisley St James Street,Roadside,248174.75,664319.96,-4.42661892819984,55.8481149734955,31,,31,,31,,10.0377,7.913023,4.293396,82.0923441795197,1011.29382499548,131.593449173297,3.07434390602142,134.007751188256,16.2334176537974,0.54116076,Rural Areas,56,,,,train3,train1,train3,train7,train4,train10,test,train10,train2,test
2020-08,2020,8,Peebles,Rest,324814.65,641087.92,-3.19652692013186,55.6574720268585,0,2.69032258064516,31,,31,,2.496405,6.484254,3.76214,85.4959273490701,1011.42665947213,128.811601519643,3.28053657441542,100.38736695828,14.5368110937347,0.78935104,Rural Areas,56,0.989661104879555,,,,,,,,,,,,
2020-08,2020,8,Perth Atholl Street,Roadside,311577.28,723931.02,-3.43418197305985,56.3993269572204,20,23.9090909090909,20,8.93636363636364,20,4.23636363636364,6.14586,7.789075,3.967778,82.426705374326,1011.7252819872,163.270391460878,2.68167426003077,121.853864344238,15.3320036923824,0.64451132,Rural Areas,56,3.17425875937939,2.19012875435475,1.44370526833323,train6,train5,train5,train5,train10,train5,train10,train7,train4,train6
